zoo,zooLabel,country,countryLabel,region,regionLabel,coord,inception,website
http://www.wikidata.org/entity/Q137534657,The Pig Museum,http://www.wikidata.org/entity/Q884,South Korea,http://www.wikidata.org/entity/Q42136,Icheon,Point(127.58403 37.085802),,https://blog.naver.com/dreamfarm_/223494271310
http://www.wikidata.org/entity/Q15229013,Iwatayama Monkey Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1154588,Nishikyō Ward,Point(135.674681 35.008938),1957-01-01T00:00:00Z,http://www.monkeypark.jp/
http://www.wikidata.org/entity/Q20984189,Qinhuangdao Wildlife Park,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,1995-01-01T00:00:00Z,http://www.qhdzoo.com/
http://www.wikidata.org/entity/Q18124666,Anoop Patel,http://www.wikidata.org/entity/Q668,India,,,,,
http://www.wikidata.org/entity/Q2585012,Himeji Central Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q130290,Hyōgo Prefecture,Point(134.752064 34.867746),1984-03-25T00:00:00Z,https://www.central-park.co.jp/
http://www.wikidata.org/entity/Q7918400,Vehari Wildlife Park,http://www.wikidata.org/entity/Q843,Pakistan,,,Point(72.3503 30.0374),1988-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1490,Tokyo,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/chinese/ino/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1490,Tokyo,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/english/ino/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1490,Tokyo,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/korean/ino/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1490,Tokyo,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/zoo/ino/
http://www.wikidata.org/entity/Q13059506,Recreation Park and Rangpur Zoo,http://www.wikidata.org/entity/Q902,Bangladesh,,,Point(89.2515 25.7556),1989-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q137571140,Yunnan Wildlife Park,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q182852,Kunming,Point(102.77763208 25.099024588),,https://zhuanlan.zhihu.com/p/650307809
http://www.wikidata.org/entity/Q125556615,Q125556615,http://www.wikidata.org/entity/Q889,Afghanistan,http://www.wikidata.org/entity/Q45604,Kandahar,Point(65.57768 31.61335),,
http://www.wikidata.org/entity/Q122880521,Karakol Zoological Park,http://www.wikidata.org/entity/Q813,Kyrgyzstan,http://www.wikidata.org/entity/Q194452,Karakol,,,
http://www.wikidata.org/entity/Q7061713,Tel Aviv Dolphinarium,http://www.wikidata.org/entity/Q801,Israel,http://www.wikidata.org/entity/Q33935,Tel Aviv,Point(34.76182222 32.06733056),,
http://www.wikidata.org/entity/Q136099135,Maharani Zoo & Goa,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q11086,Lamongan,,,
http://www.wikidata.org/entity/Q124315744,Milad Tower Dolphinarium,http://www.wikidata.org/entity/Q794,Iran,http://www.wikidata.org/entity/Q5683603,District 2,Point(51.371388888 35.743888888),,
http://www.wikidata.org/entity/Q1026285,Calauit Safari Park,http://www.wikidata.org/entity/Q928,Philippines,http://www.wikidata.org/entity/Q111393,Busuanga,Point(119.9 12.3),1976-08-31T00:00:00Z,
http://www.wikidata.org/entity/Q123823450,Mellat Park Zoo,http://www.wikidata.org/entity/Q794,Iran,http://www.wikidata.org/entity/Q5377798,District 3,Point(51.408638888 35.778694444),,
http://www.wikidata.org/entity/Q11669751,Takasakiyama Natural Zoological Garden,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q199609,Ōita-shi,Point(131.524083 33.251972),1953-03-15T00:00:00Z,https://www.takasakiyama.jp/kr/
http://www.wikidata.org/entity/Q136099135,Maharani Zoo & Goa,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q3586,East Java,,,
http://www.wikidata.org/entity/Q11325868,North Safari Sapporo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q24865425,"Toyotaki, Sapporo",Point(141.223028 42.947028),,https://www.north-safari.com/
http://www.wikidata.org/entity/Q131911098,Q131911098,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q877184,Namegata,Point(140.402944444 36.096611111),2024-07-31T00:00:00Z,
